Date,CR Below WG Flow,FR Above Con,CR Below Lake Granby Flow,CR Near Lake Granby Flow,WC Below Res Flow,AssumedFraserFlow,difference
2025-09-03T00:00:00Z,149,NA,88.4,72.9,7.7,68.39999999999999,NA
2025-09-04T00:00:00Z,148,NA,90.8,75.2,7.4,65.39999999999999,NA
2025-09-05T00:00:00Z,144,NA,87.1,71.8,7.19,65.01,NA
2025-09-06T00:00:00Z,141,NA,87.9,72.4,7.11,61.489999999999995,NA
2025-09-07T00:00:00Z,141,NA,88.4,72.9,7.11,60.989999999999995,NA
2025-09-08T00:00:00Z,143,NA,87.2,74.4,7.1,61.5,NA
2025-09-09T00:00:00Z,144,NA,80.6,74.5,7.11,62.39,NA
2025-09-10T00:00:00Z,148,NA,85.3,71.9,7.25,68.85,NA
2025-09-11T00:00:00Z,152,NA,88.4,71.5,7.4,73.1,NA
2025-09-12T00:00:00Z,154,NA,88.5,73.4,7.34,73.25999999999999,NA
2025-09-13T00:00:00Z,151,NA,86.9,72.9,7.11,70.99,NA
2025-09-14T00:00:00Z,151,NA,84.9,75.9,7.09,68.00999999999999,NA
2025-09-15T00:00:00Z,146,NA,77,72.7,7.28,66.02,NA
2025-09-16T00:00:00Z,145,NA,75,72,7.32,65.68,NA
2025-09-17T00:00:00Z,151,NA,75,71.5,7.13,72.37,NA
2025-09-18T00:00:00Z,156,NA,75.2,71.6,7.1,77.30000000000001,NA
2025-09-19T00:00:00Z,151,NA,75.2,71.6,7.03,72.37,NA
2025-09-20T00:00:00Z,146,NA,75.7,71.6,7.11,67.29,NA
2025-09-21T00:00:00Z,143,NA,75.3,71.6,7.11,64.29,NA
2025-09-22T00:00:00Z,146,NA,75.2,71.7,7.11,67.19,NA
2025-09-23T00:00:00Z,175,NA,75.2,74.7,7.14,93.16,NA
2025-09-24T00:00:00Z,189,NA,61.9,63,7.23,118.77,NA
2025-09-25T00:00:00Z,159,NA,67.7,64.8,7.32,86.88,NA
2025-09-26T00:00:00Z,151,NA,65.8,64.7,7.15,79.14999999999999,NA
2025-09-27T00:00:00Z,140,NA,64.6,62.3,7.11,70.59,NA
2025-09-28T00:00:00Z,147,NA,75.4,71.8,7.12,68.08,NA
2025-09-29T00:00:00Z,154,NA,76.5,72.9,7.19,73.91,NA
2025-09-30T00:00:00Z,141,NA,47.2,53.4,7.08,80.52000000000001,NA
2025-10-01T00:00:00Z,87.9,NA,20.7,NA,7.25,NA,NA
2025-10-02T00:00:00Z,82,NA,20.8,NA,7.35,NA,NA
2025-10-03T00:00:00Z,83.3,NA,20.8,NA,7.4,NA,NA
2025-10-04T00:00:00Z,81.2,NA,20.8,NA,7.25,NA,NA
2025-10-05T00:00:00Z,84.3,NA,20.8,NA,7.16,NA,NA
2025-10-06T00:00:00Z,112,NA,20.8,NA,7.11,NA,NA
2025-10-07T00:00:00Z,114,NA,20.8,NA,7.17,NA,NA
2025-10-08T00:00:00Z,108,NA,21,NA,7.16,NA,NA
2025-10-09T00:00:00Z,105,NA,20.9,NA,7.11,NA,NA
2025-10-10T00:00:00Z,102,NA,20.8,NA,7.11,NA,NA
2025-10-11T00:00:00Z,103,NA,20.8,NA,7.11,NA,NA
2025-10-12T00:00:00Z,106,NA,20.8,NA,7.08,NA,NA
2025-10-13T00:00:00Z,111,NA,20.8,NA,7.2,NA,NA
2025-10-14T00:00:00Z,105,NA,20.8,NA,7.2,NA,NA
2025-10-15T00:00:00Z,101,NA,20.8,NA,7.1,NA,NA
2025-10-16T00:00:00Z,95,NA,20.8,NA,7.11,NA,NA
2025-10-17T00:00:00Z,92.5,NA,20.8,NA,7.3,NA,NA
2025-10-18T00:00:00Z,88.6,NA,20.8,NA,7.13,NA,NA
2025-10-19T00:00:00Z,89.6,NA,20.8,NA,7.15,NA,NA
2025-10-20T00:00:00Z,88.6,NA,20.8,NA,7.18,NA,NA
2025-10-21T00:00:00Z,95.3,NA,20.8,NA,7.25,NA,NA
2025-10-22T00:00:00Z,98.6,NA,21.2,NA,7.17,NA,NA
2025-10-23T00:00:00Z,95.9,NA,21.3,NA,7.13,NA,NA
2025-10-24T00:00:00Z,97.8,NA,21.1,NA,7.13,NA,NA
2025-10-25T00:00:00Z,99.5,NA,21.3,NA,7.19,NA,NA
2025-10-26T00:00:00Z,103,NA,21.3,NA,7.11,NA,NA
2025-10-27T00:00:00Z,96,NA,21.7,NA,7.16,NA,NA
2025-10-28T00:00:00Z,101,NA,27.1,NA,7.12,NA,NA
2025-10-29T00:00:00Z,94.3,NA,22.7,NA,7.87,NA,NA
2025-10-30T00:00:00Z,94.8,NA,24,NA,9.86,NA,NA
2025-10-31T00:00:00Z,96.5,NA,22.5,NA,7.46,NA,NA
2025-11-01T00:00:00Z,94.3,NA,22.5,NA,7.1,NA,NA
2025-11-02T00:00:00Z,96.4,NA,22.5,NA,7.13,NA,NA
2025-11-03T00:00:00Z,99.3,NA,22.6,NA,7.23,NA,NA
2025-11-04T00:00:00Z,98,NA,22.9,NA,7.11,NA,NA
2025-11-05T00:00:00Z,99.8,NA,23,NA,7.06,NA,NA
2025-11-06T00:00:00Z,97.5,NA,23,NA,7.19,NA,NA
2025-11-07T00:00:00Z,98.8,NA,22.9,NA,7.4,NA,NA
2025-11-08T00:00:00Z,96.8,NA,22.6,NA,7.24,NA,NA
2025-11-09T00:00:00Z,92.7,NA,22.5,NA,7.08,NA,NA
2025-11-10T00:00:00Z,91.8,NA,22.5,NA,7.11,NA,NA
2025-11-11T00:00:00Z,96.3,NA,22.5,NA,7.16,NA,NA
2025-11-12T00:00:00Z,92.7,NA,22.5,NA,7.14,NA,NA
2025-11-13T00:00:00Z,93.3,NA,22.3,NA,7.16,NA,NA
2025-11-14T00:00:00Z,92.6,NA,21.7,NA,7.17,NA,NA
2025-11-15T00:00:00Z,98,NA,21.9,NA,7.25,NA,NA
2025-11-16T00:00:00Z,95.3,NA,21.9,NA,7.26,NA,NA
2025-11-17T00:00:00Z,105,NA,24,NA,7.32,NA,NA
2025-11-18T00:00:00Z,103,NA,22.7,NA,7.22,NA,NA
2025-11-19T00:00:00Z,96.8,NA,21.4,NA,7.11,NA,NA
2025-11-20T00:00:00Z,95.2,NA,20.9,NA,7.11,NA,NA
2025-11-21T00:00:00Z,97.7,NA,21.3,NA,7.13,NA,NA
2025-11-22T00:00:00Z,97,NA,21.3,NA,7.22,NA,NA
2025-11-23T00:00:00Z,91,NA,21.3,NA,7.16,NA,NA
2025-11-24T00:00:00Z,89.5,NA,21.3,NA,7.11,NA,NA
2025-11-25T00:00:00Z,84.7,NA,21.3,NA,7.11,NA,NA
2025-11-26T00:00:00Z,73,NA,21.3,NA,7.13,NA,NA
2025-11-27T00:00:00Z,80.7,NA,21.3,NA,7.15,NA,NA
2025-11-28T00:00:00Z,79.6,NA,21.3,NA,7.11,NA,NA
2025-11-29T00:00:00Z,NA,NA,21.3,NA,7.11,NA,NA
2025-11-30T00:00:00Z,NA,NA,21.3,NA,7.11,NA,NA
2025-12-01T00:00:00Z,NA,NA,21.3,NA,7.15,NA,NA
2025-12-02T00:00:00Z,NA,NA,21.1,NA,7.1,NA,NA
2025-12-03T00:00:00Z,NA,NA,20.8,NA,7.13,NA,NA
